matchId,blueTeamTotalKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamTurretPlatesDestroyed,blueTeamFirstBlood,blueTeamMinionsKilled,blueTeamTotalGold,blueTeamXp,redTeamTotalKills,redTeamTowersDestroyed,redTeamMinionsKilled,redTeamTotalGold,redTeamXp,blueWin
EUW1_6882061795',22,0,0,5,0,293,29524,30066,17,0,278,27396,28820,1
EUW1_6882018872',22,1,0,7,1,320,30400,30971,8,0,351,25742,26826,1
EUW1_6881949320',8,0,0,9,0,365,25158,27559,19,0,365,29926,31829,0
EUW1_6877816580',19,0,1,4,1,383,31218,32893,12,0,327,26925,30622,1
EUW1_6877782024',11,0,0,5,0,357,26855,29845,14,0,269,25312,25733,1
EUW1_6877748762',18,0,1,9,1,362,30197,32484,7,0,333,23736,27448,1
EUW1_6883575052',10,0,1,7,1,341,27047,28654,12,0,366,26308,30342,0
EUW1_6883542645',17,0,2,4,1,364,31020,31471,6,0,338,24685,28297,1
EUW1_6883342066',18,0,1,7,1,333,27962,28984,4,0,341,24026,27336,1
EUW1_6882176087',9,0,0,12,0,326,25588,27879,20,1,358,30979,31851,0
EUW1_6882141250',22,1,0,12,1,341,31393,30014,13,1,312,26058,28309,0
EUW1_6882052360',12,0,0,2,1,348,26290,28358,16,0,349,28566,29932,0
EUW1_6881993609',9,0,0,8,1,362,25223,30592,7,1,307,24444,29132,0
EUW1_6880654555',12,0,1,10,1,357,27361,30352,15,1,358,29337,32213,1
EUW1_6880607593',21,0,0,11,1,337,30497,28603,19,2,300,30700,29339,0
EUW1_6839762970',8,0,0,5,1,343,24941,28571,12,0,301,23652,28913,1
EUW1_6839725584',14,0,4,7,0,398,31279,30697,8,0,335,25400,26869,1
EUW1_6839665323',11,0,1,10,0,323,27497,27541,16,2,298,27588,27144,0
EUW1_6839625333',20,0,3,7,1,356,31510,31625,7,0,293,24266,25793,1
EUW1_6839577459',14,0,0,10,0,357,28124,30874,10,1,349,27622,29195,1
EUW1_6836288006',5,0,0,9,0,333,22505,26891,13,3,395,29611,31659,0
EUW1_6836215839',16,1,2,7,1,364,30906,30720,10,0,301,25528,27652,1
EUW1_6832976687',21,0,1,13,1,316,30655,30405,10,2,369,28699,31521,1
EUW1_6883597311',18,0,0,14,1,343,27788,27418,15,2,334,30682,29640,0
EUW1_6883570958',13,0,1,10,0,305,26430,27888,16,3,360,30138,31052,1
EUW1_6883522351',8,0,0,12,1,306,23691,25643,18,2,391,31003,31257,0
EUW1_6883368775',16,0,1,6,0,382,31471,31346,16,0,325,27900,28712,0
EUW1_6882258420',20,0,4,8,0,362,34059,33553,11,0,306,27031,28690,1
EUW1_6882148396',6,0,0,9,1,373,24998,30826,16,1,367,29266,33789,0
EUW1_6880772899',10,0,1,9,0,336,26712,28093,17,1,338,28975,30514,0
EUW1_6880742304',9,0,1,12,1,337,27618,27954,17,1,384,30101,33112,0
EUW1_6880723073',7,0,0,10,0,350,24069,29227,11,0,362,27197,30267,0
EUW1_6880705784',7,0,1,8,0,368,27114,28331,13,1,376,29132,32229,0
EUW1_6880632576',11,0,1,7,0,361,27025,29731,11,0,362,27337,29003,1
EUW1_6880578307',5,0,0,11,0,351,23798,29235,11,2,361,27842,29323,0
EUW1_6880527784',16,0,0,8,1,298,28979,28751,15,1,322,27191,26707,1
EUW1_6879335342',17,0,0,6,1,281,27703,28861,12,0,296,25868,28096,1
EUW1_6879330224',19,1,4,8,0,400,32215,32430,10,1,315,27232,29220,1
EUW1_6879318180',10,0,0,7,1,350,26051,29228,10,0,323,24324,28083,1
EUW1_6879300743',22,0,0,13,1,345,31502,31654,16,1,335,29395,29565,1
EUW1_6883622523',14,0,0,8,1,294,27381,29704,17,1,341,28081,29232,0
EUW1_6883413215',11,0,0,9,0,322,25841,28492,17,1,359,29852,30242,0
EUW1_6883263675',7,0,2,9,0,394,26771,29331,8,1,343,25363,30012,0
EUW1_6883210584',14,1,0,6,1,407,29644,32687,7,2,308,24583,27757,1
EUW1_6882788576',16,0,0,10,0,349,28835,30441,12,1,319,28136,28353,1
EUW1_6882742500',14,0,0,6,1,365,27515,30153,13,0,349,26927,29688,0
EUW1_6882176364',15,0,1,11,0,315,27999,28211,18,2,352,29395,29645,0
EUW1_6882151618',11,0,0,7,0,331,26200,29531,12,1,372,27005,31170,0
EUW1_6879005775',7,0,0,11,0,289,23510,27147,26,2,387,33689,35614,0
EUW1_6878942392',17,0,0,7,1,343,29661,31294,9,0,324,25101,28381,1
EUW1_6878894757',7,0,0,11,1,378,25784,29364,10,2,355,28515,31746,0
EUW1_6878403364',8,0,2,9,1,366,27033,28440,9,0,360,24797,29077,1
EUW1_6878353283',20,0,1,9,0,348,31305,29865,19,2,332,32112,28494,0
EUW1_6877672263',13,0,1,5,1,345,28230,28618,8,0,313,23641,27703,0
EUW1_6877102726',22,0,1,4,1,386,31905,31151,10,1,375,26565,29506,1
EUW1_6875830327',6,0,0,6,0,375,23926,30636,9,1,426,27330,32084,0
EUW1_6875748010',10,0,0,8,0,308,24761,26644,18,1,339,30286,29169,1
EUW1_6874099885',13,0,1,4,0,342,28772,28692,11,1,342,25846,29279,1
EUW1_6874048302',12,1,1,3,1,378,29255,31044,7,0,310,23122,27795,0
EUW1_6882173707',12,0,0,8,0,292,27341,26973,10,1,380,26877,28593,1
EUW1_6882149647',4,0,0,13,1,270,20965,24649,23,2,367,33539,32528,0
EUW1_6882058895',14,1,0,11,0,301,27011,26679,18,2,346,30336,28581,0
EUW1_6881622378',13,0,0,15,0,299,27580,28657,24,4,369,34324,33123,1
EUW1_6881587653',20,0,3,5,1,408,33506,32761,11,0,270,25193,27678,1
EUW1_6875403744',13,0,0,6,1,345,27334,28631,16,0,346,29126,31320,1
EUW1_6875363140',15,0,1,12,1,360,30183,31821,9,1,387,28165,28793,1
EUW1_6869231389',12,0,2,4,0,387,28562,28869,11,0,323,25520,27913,1
EUW1_6869210828',10,0,0,13,0,315,25427,26348,15,2,374,30289,31916,1
EUW1_6869196710',20,0,3,8,0,372,33371,33695,8,0,294,23469,26357,1
EUW1_6869164888',17,0,3,12,1,334,31859,30834,9,3,337,28134,28402,1
EUW1_6869128854',14,0,1,9,1,354,27180,30589,13,2,363,29602,30068,1
EUW1_6867001903',15,0,0,8,1,328,28035,30527,18,1,311,27715,26935,0
EUW1_6866947089',14,0,0,11,0,297,27083,28074,13,1,377,28522,29280,0
EUW1_6866895384',16,0,1,6,0,390,29805,35562,8,0,340,25424,30725,1
EUW1_6866855852',20,0,1,11,1,317,31466,29186,13,3,302,29168,28710,1
EUW1_6866436194',15,0,1,12,1,326,29050,28921,6,1,328,23477,27999,1
EUW1_6866404097',11,0,0,9,1,313,25197,28505,16,2,364,29799,32398,0
EUW1_6866371359',7,0,0,8,0,356,23492,26621,27,1,372,32698,32819,0
EUW1_6883622847',12,0,0,13,1,295,26848,26942,18,2,357,32042,30981,0
EUW1_6883592798',24,0,0,4,0,328,33624,33201,14,2,307,26632,27083,1
EUW1_6883565098',13,1,2,5,0,337,28701,30092,11,0,304,25224,27174,1
EUW1_6883550491',14,0,1,13,0,297,28028,29112,24,3,348,35109,33130,0
EUW1_6883430309',10,0,0,13,0,302,24742,25778,15,1,402,30271,33024,0
EUW1_6883374475',16,0,0,7,0,276,26836,25734,26,1,315,32101,29661,0
EUW1_6883214953',8,0,0,13,0,333,24472,29708,13,2,375,29300,31343,0
EUW1_6883026168',9,0,0,11,0,355,26117,28190,24,1,361,32308,32952,0
EUW1_6882973987',13,0,0,9,1,370,28369,29222,17,0,314,28765,31685,1
EUW1_6882319834',14,1,0,6,0,330,27515,27994,13,1,358,27912,29150,0
EUW1_6882298324',15,0,0,10,0,349,27950,30425,12,0,328,27723,29121,0
EUW1_6882287987',9,0,1,7,1,339,26366,28851,8,0,340,24636,27621,1
EUW1_6882274651',10,0,0,9,1,329,26084,28854,14,1,359,27757,28358,0
EUW1_6882248823',21,0,3,8,1,351,33904,32954,19,0,270,27738,28846,1
EUW1_6882232706',10,0,0,8,1,342,26354,26218,12,2,342,27670,30109,0
EUW1_6882211151',19,0,2,12,1,358,30555,30750,9,1,346,25613,28193,1
EUW1_6883801461',15,0,1,7,1,357,29109,31595,11,0,322,24489,29243,1
EUW1_6882114485',15,0,0,12,1,337,27036,30115,13,1,366,29362,30935,0
EUW1_6882020851',12,0,2,9,1,338,29270,29722,7,1,313,24411,26938,1
EUW1_6881959754',10,0,0,5,0,337,24838,27658,19,0,323,30078,30687,0
EUW1_6881284944',18,0,1,8,1,357,30308,30290,10,2,312,25817,26802,1
EUW1_6877610377',10,0,0,8,0,332,25924,27747,13,1,344,28476,28518,1
EUW1_6883499226',11,0,0,6,0,356,26486,27965,11,0,332,25247,29381,1
EUW1_6883465750',9,0,0,11,0,269,23708,26505,21,1,407,30614,33199,0
EUW1_6883396903',9,0,0,5,1,365,24936,29634,8,0,351,24840,29136,0
EUW1_6881395647',8,0,0,7,0,356,25291,27099,14,0,312,26616,28325,1
EUW1_6881332949',11,0,1,11,0,351,26558,29404,18,1,375,30968,30387,0
EUW1_6878013097',9,0,0,6,1,367,26543,29993,6,1,400,26075,29262,1
EUW1_6877999747',22,0,3,9,1,377,34778,33727,6,0,310,23969,26898,1
EUW1_6877745129',6,0,0,12,1,318,23895,27851,15,2,363,29617,31502,0
EUW1_6877717670',5,0,0,8,0,354,22888,26478,22,1,374,31863,34027,0
EUW1_6877595533',10,0,1,6,1,374,27167,28994,7,0,322,23357,27142,1
EUW1_6876788014',10,0,0,8,1,382,26763,31596,4,0,365,24162,29561,1
EUW1_6876690630',9,0,1,2,1,360,27185,30585,4,1,357,23028,27858,1
EUW1_6876650840',17,0,1,5,1,349,29659,32384,12,0,400,27401,30880,1
EUW1_6876616654',11,0,1,8,1,386,29203,30050,9,1,365,27183,28803,0
EUW1_6876585575',7,0,0,9,0,352,24026,29895,9,0,379,25625,30701,0
EUW1_6876560568',10,0,0,7,0,331,27971,29993,9,1,329,24191,27770,1
EUW1_6883757588',11,0,0,9,0,324,25872,26303,13,0,303,26400,27360,0
EUW1_6883730109',12,0,2,9,0,375,29035,31939,9,2,334,25177,27071,1
EUW1_6883718951',8,0,1,15,0,310,24942,28813,13,2,364,27906,31066,1
EUW1_6883706187',6,1,0,13,0,327,24269,29259,12,3,365,28129,30275,0
EUW1_6883653094',10,0,0,7,0,319,24851,26902,14,1,374,28712,31043,0
EUW1_6883633462',7,0,1,6,1,327,24367,26462,15,1,323,26676,28844,1
EUW1_6883605861',13,0,2,8,1,357,28340,31177,9,1,345,25685,30088,1
EUW1_6883565352',13,0,0,4,1,344,26997,27711,16,0,300,27458,27359,1
EUW1_6883379717',9,0,1,9,1,357,26067,27876,12,1,359,27766,30026,0
EUW1_6882542159',19,0,1,4,1,387,31214,32934,5,0,366,24011,27677,1
EUW1_6882514845',21,0,0,11,0,302,29027,29008,16,0,355,30344,29997,1
EUW1_6882499713',0,0,0,12,0,322,20217,26077,6,3,413,28291,30645,0
EUW1_6882453295',12,0,0,10,1,324,24940,27645,11,1,377,28609,29805,1
EUW1_6882435433',16,0,1,14,1,351,29343,30614,13,1,355,29700,29186,0
EUW1_6882415422',19,0,0,8,1,344,29588,30301,15,0,324,28284,29246,1
EUW1_6882402132',18,1,1,6,1,364,31873,32348,7,0,305,25246,27630,1
EUW1_6882389704',9,0,0,7,0,307,24812,28282,14,2,360,28418,31377,0
EUW1_6882368980',18,0,0,14,0,362,28975,32302,11,4,334,29590,30330,0
EUW1_6882363587',10,0,1,7,0,313,26260,28509,11,0,337,25776,29732,1
EUW1_6883545717',1,0,0,9,1,311,20515,25374,13,1,368,28260,32119,0
EUW1_6883496260',10,0,2,6,1,355,27278,30589,6,1,360,24334,30022,1
EUW1_6883455984',8,0,1,13,1,324,25897,27015,17,0,348,29256,32166,0
EUW1_6883402752',13,0,1,13,0,315,28459,30257,21,1,368,30489,31667,0
EUW1_6882162606',22,1,1,10,1,300,31223,28973,12,2,306,28532,28022,1
EUW1_6882109954',11,0,1,8,0,356,27668,31271,12,0,360,27297,30940,1
EUW1_6880648194',14,0,2,6,0,324,31392,31066,24,0,341,31506,31608,0
EUW1_6880608009',16,0,2,6,1,349,30290,31183,16,0,344,29096,32004,0
EUW1_6866078078',10,0,1,7,1,364,28147,29082,12,1,324,26899,29107,1
EUW1_6866029331',21,0,1,8,1,351,30452,31325,6,0,356,24818,27478,0
EUW1_6865994564',9,0,0,6,1,347,25676,29636,11,0,384,26727,30655,0
EUW1_6862845948',16,1,0,6,0,364,30262,31313,9,1,325,25281,28152,1
EUW1_6862775815',13,0,1,8,0,331,26898,28857,12,0,339,27237,29909,1
EUW1_6862690167',11,0,0,8,1,362,26443,29516,10,1,363,27770,30584,0
EUW1_6861984164',20,0,0,11,1,370,30031,32493,17,1,365,29943,31412,1
EUW1_6861980512',16,0,2,8,1,320,29174,30515,11,0,306,25161,26688,1
EUW1_6861956905',12,0,0,12,0,272,25097,26489,12,1,329,27133,27879,0
EUW1_6860659573',13,1,0,7,0,323,27365,28548,14,0,323,27535,29729,0
EUW1_6882955767',3,0,0,14,0,323,21652,26429,9,3,357,27592,31085,0
EUW1_6882842386',19,0,0,6,1,342,30011,32294,16,0,310,28568,29089,1
EUW1_6882769009',12,0,1,8,0,370,28494,29719,16,1,283,26707,26986,1
EUW1_6882744022',4,0,0,13,0,368,22886,27731,16,1,376,29478,32846,0
EUW1_6882707972',18,1,2,7,1,341,30198,30124,12,0,306,25873,28690,0
EUW1_6882651600',6,0,0,1,0,404,24866,31009,7,0,347,24251,29194,1
EUW1_6882608439',5,0,0,7,1,382,23760,29134,11,0,351,26583,31334,0
EUW1_6882579868',10,0,1,11,1,312,25476,28193,16,2,345,29079,29074,0
EUW1_6882546352',13,0,2,8,0,333,29252,30354,10,1,335,26519,27600,1
EUW1_6882518197',14,0,1,10,0,331,28617,28964,12,1,378,28325,29911,0
EUW1_6882263020',13,0,0,10,1,416,29564,32178,9,1,342,24637,29673,1
EUW1_6882240219',15,0,0,6,1,353,27682,30098,12,0,317,25399,27984,1
EUW1_6882221419',7,1,0,9,0,349,24288,30973,7,1,375,24883,28435,0
EUW1_6882210558',11,0,2,9,1,370,29877,30573,8,2,374,26524,30184,1
EUW1_6882115715',20,0,2,8,1,382,31055,33163,6,0,322,22743,26652,1
EUW1_6881989053',12,0,0,9,1,352,26502,29059,18,1,357,31411,31313,1
EUW1_6881924011',6,0,0,15,0,304,23621,26238,19,3,336,31076,30205,0
EUW1_6881870643',16,0,2,8,1,354,29836,31189,11,0,295,25450,26718,1
EUW1_6877384139',12,0,2,5,1,358,28634,28486,5,0,256,21413,24988,0
EUW1_6860630261',20,0,0,6,1,346,31289,32273,10,0,318,24600,26274,1
EUW1_6883403119',10,0,0,10,0,321,25463,28585,7,0,380,24535,27493,0
EUW1_6883350807',18,0,2,11,0,371,32947,32506,13,2,357,27519,27733,0
EUW1_6883281719',13,0,0,8,0,349,27120,29100,15,1,368,29677,32280,1
EUW1_6883199411',7,0,0,4,0,383,25129,29576,6,0,379,24354,29134,1
EUW1_6883019327',8,0,0,10,1,349,24314,28293,13,1,381,28238,32058,0
EUW1_6882380556',20,0,0,11,0,311,29579,28178,13,1,317,27042,26403,1
EUW1_6881876968',14,0,0,8,0,359,29003,28273,15,1,286,27744,27839,0
EUW1_6881797885',13,0,0,7,1,333,25768,27644,14,2,391,29953,32068,1
EUW1_6881397730',18,0,2,10,1,367,32073,28766,9,1,256,22384,24405,1
EUW1_6881336082',11,0,0,11,0,323,25039,28331,7,0,343,24736,27975,0
EUW1_6881292505',14,0,0,5,1,351,27142,29386,7,0,315,24333,30002,1
EUW1_6881233872',13,0,1,9,0,334,27849,28616,19,0,360,30029,29521,0
EUW1_6881183890',19,0,1,13,1,321,29599,30970,12,0,296,25877,28463,1
EUW1_6881136387',8,1,0,6,0,371,24946,30416,9,1,378,27039,29202,0
EUW1_6881107627',11,0,1,10,1,368,27132,27566,16,2,344,30312,28577,0
EUW1_6881040141',12,0,0,5,1,360,26171,30463,9,0,353,24354,27443,1
EUW1_6880710022',8,0,0,10,1,293,23404,26645,11,2,357,27161,29733,0
EUW1_6880681280',14,0,0,10,1,337,28750,28817,14,0,338,28010,28588,1
EUW1_6882134539',14,0,0,9,0,355,26168,28593,16,2,385,30575,32977,0
EUW1_6881335407',16,0,0,11,1,359,29386,30977,11,0,370,27243,30880,1
EUW1_6880459233',6,0,0,11,1,321,23989,27822,14,1,320,27276,27182,0
EUW1_6879896359',16,1,0,13,0,346,29765,31476,14,3,343,29295,28406,1
EUW1_6879811420',11,0,0,8,0,320,26789,28833,6,1,360,23175,27445,1
EUW1_6878993128',7,0,0,3,0,379,22564,29901,6,0,377,25103,31256,1
EUW1_6878952133',17,0,3,5,1,372,30655,31499,13,0,298,27692,28889,1
EUW1_6878882427',15,0,0,9,0,354,27937,30114,9,0,393,26478,29190,1
EUW1_6878385303',17,1,0,6,1,353,30276,29991,15,1,342,28339,28855,1
EUW1_6876998765',14,0,2,9,0,368,30167,31711,10,0,334,26174,29671,1
EUW1_6876925879',12,0,1,8,1,366,28368,30561,8,1,343,25931,29386,1
EUW1_6876869507',16,0,1,6,0,386,29252,32269,8,1,377,26155,30287,1
EUW1_6876797790',6,0,0,5,1,373,23168,27748,6,0,396,26070,30385,0
EUW1_6876723330',20,0,1,6,0,369,32017,31792,13,2,329,26546,28291,1
EUW1_6876708579',17,0,1,8,0,310,30055,32002,11,1,325,26106,27952,1
EUW1_6882611852',11,1,1,8,1,366,27181,28796,12,1,408,27957,29992,1
EUW1_6882577627',17,0,0,10,0,313,28041,27488,20,1,348,31477,29989,0
EUW1_6882496401',14,0,0,9,1,368,28365,31560,14,1,321,27654,29305,0
EUW1_6882456942',15,0,1,8,1,345,27991,28391,15,1,396,31186,33621,0
EUW1_6882431972',2,0,0,13,1,397,23600,28518,11,2,389,28057,29935,0
EUW1_6882418728',5,0,0,11,0,353,23556,27069,11,1,369,27624,31114,0
EUW1_6882118943',13,0,1,8,1,356,27907,27459,16,1,361,30859,30109,0
EUW1_6882058859',22,0,2,7,1,400,31833,31640,13,0,269,24691,27489,0
EUW1_6881906887',11,0,2,11,1,373,28129,28995,15,1,320,28338,30240,0
EUW1_6881835094',11,0,1,8,1,359,26489,28060,12,2,355,28471,30769,1
EUW1_6881754756',10,0,1,9,1,324,26302,27360,10,1,310,25147,26999,1
EUW1_6881706941',6,1,0,9,0,302,23714,24537,18,1,385,30985,31563,0
EUW1_6881628884',12,0,1,10,1,353,26857,28142,14,1,319,28307,28542,0
EUW1_6881256146',17,0,0,12,1,324,28898,29739,14,2,357,29900,31032,0
EUW1_6881013996',5,0,0,12,1,325,23437,25591,22,2,401,33935,34229,0
EUW1_6880539031',15,0,0,6,0,386,29410,31391,13,1,347,26945,29883,1
EUW1_6880459758',13,0,1,11,1,354,28285,27556,8,2,350,26941,30329,1
EUW1_6879995434',8,0,0,14,0,372,24695,29228,16,2,406,31510,32421,0
EUW1_6879667895',14,0,1,8,0,326,27535,26435,25,1,324,31663,31284,0
EUW1_6883234582',11,0,1,6,0,346,27699,29543,11,0,325,26910,30214,0
EUW1_6879523269',6,0,1,8,1,349,24684,28966,6,1,372,26395,30849,0
EUW1_6879495232',13,0,1,8,0,335,27895,30783,10,0,323,25316,27225,1
EUW1_6877477679',15,0,1,11,1,346,29191,29392,14,1,350,26114,29281,1
EUW1_6877391097',12,0,0,13,1,413,29489,32463,4,2,366,24797,27847,1
EUW1_6877266112',7,0,0,6,0,302,23783,27723,14,1,369,27904,30108,0
EUW1_6754027872',17,0,0,13,1,314,29391,30460,26,3,386,33993,33856,0
EUW1_6882093688',10,0,0,6,0,374,25993,28622,16,0,363,28419,30859,0
EUW1_6876985301',6,0,0,9,0,372,24823,28710,5,2,362,25302,29117,0
EUW1_6875703254',11,0,0,6,1,320,25646,26995,16,0,326,27307,29910,0
EUW1_6874920049',11,0,1,6,0,398,27976,32140,8,0,379,25636,29091,1
EUW1_6874869451',7,1,0,6,1,396,26877,30664,12,1,392,26421,30252,0
EUW1_6874664472',16,0,3,7,1,383,30369,29929,7,0,341,23594,28093,1
EUW1_6874270503',22,0,1,6,1,395,33069,31778,9,1,323,24951,26604,1
EUW1_6874234918',18,0,1,2,0,376,30960,35629,2,1,333,20781,25930,1
EUW1_6874172860',14,0,2,9,1,350,29831,29522,15,0,363,27920,31122,1
EUW1_6874130949',17,0,0,8,0,352,29326,30110,12,1,356,26479,28247,1
EUW1_6874105053',14,0,1,3,1,398,29073,31549,1,1,302,20459,27003,1
EUW1_6873999316',25,0,3,7,1,357,34955,30572,12,0,293,25710,26433,1
EUW1_6882729722',15,0,0,7,1,317,27890,28239,16,0,364,27180,28260,1
EUW1_6882549246',13,0,1,5,1,358,28635,30047,7,0,343,25299,30013,1
EUW1_6882523837',9,0,0,6,1,340,24641,30034,12,1,386,27983,31444,1
EUW1_6883159385',7,0,0,7,1,367,26077,29242,9,2,382,26588,29919,0
EUW1_6883090971',8,0,0,10,1,316,24372,29141,15,2,371,29796,31554,0
EUW1_6882757821',11,1,1,14,1,330,27760,30693,17,1,335,29001,30068,0
EUW1_6882733611',2,0,0,8,0,334,21654,27534,11,2,347,26758,31920,0
EUW1_6882686265',18,0,0,5,1,378,30037,31177,9,0,368,25865,29169,1
EUW1_6881922549',20,0,1,10,1,329,30562,29068,13,1,329,27067,28494,1
EUW1_6881846408',9,0,0,11,0,369,24981,29178,10,1,378,27084,28857,1
EUW1_6881788959',15,0,0,7,1,376,28256,32256,11,1,343,26474,27900,0
EUW1_6881723959',17,0,1,7,1,369,30481,30372,10,0,326,24972,26802,1
EUW1_6881558812',12,0,2,8,1,379,27989,28642,11,1,350,27182,30751,0
EUW1_6881507697',8,0,1,10,1,333,25667,28413,16,1,362,28556,29365,1
EUW1_6881435439',14,0,0,13,1,324,27395,30188,13,3,362,29993,30759,1
EUW1_6881382436',6,1,0,9,0,335,24782,28349,11,1,377,28862,30369,0
EUW1_6880166572',9,0,0,11,0,315,25342,28182,18,0,401,29757,32203,0
EUW1_6880115268',8,0,0,7,0,344,24870,29298,17,1,374,30615,34103,0
EUW1_6879954252',7,0,0,11,1,400,24902,29186,10,1,383,26838,31087,0
EUW1_6879603333',11,0,0,11,1,357,25912,28177,13,1,375,28019,30032,1
EUW1_6879563859',6,0,0,10,0,348,24192,26895,13,0,391,27192,31550,0
EUW1_6882226121',21,0,1,13,1,392,31360,30677,14,2,361,31137,30497,0
EUW1_6882206029',11,0,0,6,1,366,28288,29338,13,1,334,26928,29943,0
EUW1_6882185477',17,0,2,9,0,286,29389,29429,18,0,293,27450,27542,1
EUW1_6882093016',8,0,0,14,1,336,24286,26845,11,3,366,29051,30301,1
EUW1_6881885340',6,0,0,5,0,363,24117,27886,10,0,334,24849,28396,0
EUW1_6877649008',5,0,2,9,0,365,27328,28634,10,1,389,26641,31177,0
EUW1_6877606777',8,0,0,15,1,288,24162,26728,27,4,341,34520,33863,0
EUW1_6877545974',6,0,0,9,0,341,23568,29183,11,0,377,26795,28036,0
EUW1_6877094998',10,0,2,5,0,415,28392,31333,9,0,383,25281,29110,1
EUW1_6876386668',11,1,0,3,0,360,25776,30067,7,0,322,23717,26552,1
EUW1_6876357198',16,0,1,7,1,372,30045,30851,12,1,315,25235,27377,1
EUW1_6876252293',4,0,0,10,0,369,24543,28358,16,0,358,27803,30618,0
EUW1_6876215080',15,0,1,7,0,356,29010,29397,15,2,330,30331,29066,0
EUW1_6876167570',20,0,1,6,1,382,33318,30087,12,1,285,26659,26746,1
EUW1_6874974552',8,0,0,13,0,346,24913,28312,14,1,360,28501,29271,0
EUW1_6874944590',21,0,1,12,1,313,30439,29400,14,3,316,29123,27077,0
EUW1_6874901670',11,0,0,5,1,325,25447,30133,7,0,340,24573,29138,1
EUW1_6874561406',8,0,1,4,1,405,26976,32784,1,0,332,20708,26665,1
EUW1_6874498615',7,0,0,4,0,346,25062,28133,14,0,344,26531,29181,1
EUW1_6881904468',9,1,2,9,0,416,28151,32023,4,0,377,24636,27539,1
EUW1_6881818885',11,0,0,11,1,323,25563,28487,11,1,434,28008,32381,0
EUW1_6881757828',23,0,2,3,1,345,32132,32953,9,0,303,24883,26546,1
EUW1_6881214263',13,1,1,14,0,335,28895,30718,16,1,342,29377,29911,1
EUW1_6881163293',4,0,0,12,0,299,21921,26009,12,3,386,29173,30118,0
EUW1_6881124584',5,0,0,7,1,383,24131,29185,6,1,407,25634,30568,1
EUW1_6881069634',9,0,0,4,0,368,25907,29805,8,1,367,24825,29318,1
EUW1_6881020318',10,0,0,11,1,321,24901,25442,21,2,374,32972,32293,0
EUW1_6880969912',10,1,0,13,0,302,27516,27751,18,2,334,30286,29962,0
EUW1_6880949339',4,0,0,13,0,338,22504,25744,19,3,377,31546,31563,0
EUW1_6880302976',10,0,0,11,1,357,27949,30996,9,2,408,27427,30382,1
EUW1_6880240350',7,0,0,13,0,308,23850,27319,16,3,381,31201,30135,0
EUW1_6880188544',7,1,1,9,0,429,27069,31940,5,0,378,23742,28273,1
EUW1_6880137604',13,0,0,16,1,348,28579,28896,29,2,355,34450,33648,0
EUW1_6878822353',24,0,2,11,1,390,34221,33312,9,2,333,24987,25629,1
EUW1_6878769153',22,1,1,7,1,380,32248,30565,11,0,302,26110,26958,0
EUW1_6878574297',15,0,1,3,1,407,30079,31996,6,0,335,23847,29169,1
EUW1_6878536032',6,0,0,10,0,346,24612,28108,20,2,384,31876,33230,0
EUW1_6878484291',18,0,0,8,0,303,28629,27784,17,1,272,27711,29375,0
EUW1_6883363475',17,0,0,11,1,311,27939,29659,14,0,331,27720,28104,0
EUW1_6883303760',13,1,2,5,1,426,31430,32648,3,1,372,22606,27819,1
EUW1_6879138514',9,0,1,9,0,327,25918,30111,10,1,367,26446,29971,0
EUW1_6879079794',12,0,0,4,0,333,26087,30182,11,0,371,26827,29757,0
EUW1_6879016422',14,0,0,13,0,313,27033,28094,22,2,346,32865,30994,0
EUW1_6878954721',9,0,0,3,0,357,24651,28386,8,0,335,24578,29260,0
EUW1_6878463921',10,0,1,14,1,391,28162,32955,11,1,390,28363,32645,0
EUW1_6878334425',22,0,0,11,1,367,30128,30515,13,1,325,28090,27197,1
EUW1_6878284826',23,0,2,8,0,320,32813,30741,22,1,286,29832,27589,0
EUW1_6878245292',17,0,1,3,1,344,30243,29611,9,1,336,24495,26618,1
EUW1_6876171387',17,1,3,8,1,383,31804,31366,8,0,368,25233,27864,1
EUW1_6876119471',19,0,0,3,1,386,31784,34055,8,2,354,25267,27810,1
EUW1_6883010905',19,0,0,6,1,340,31042,29980,14,3,342,29281,29261,0
EUW1_6882962760',7,0,1,15,1,341,25484,27729,15,2,336,29840,31490,0
EUW1_6882903087',12,1,2,7,0,326,29102,28331,15,0,314,27146,27280,1
EUW1_6881954093',9,0,0,12,0,329,24267,27331,29,3,320,34411,34533,0
EUW1_6881797877',12,0,0,8,0,302,25983,28777,16,1,381,28290,31575,0
EUW1_6881726922',12,0,2,6,0,326,27813,28285,14,0,323,28106,29398,0
EUW1_6878109797',11,0,0,7,0,365,28026,31074,10,1,370,24909,31113,0
EUW1_6876303767',20,0,0,13,1,326,31414,30140,16,3,335,29755,28830,1
EUW1_6876260907',10,0,0,11,0,315,26124,28750,19,1,338,29830,31199,0
EUW1_6876220930',14,0,0,12,1,387,29538,29973,17,1,284,28292,27709,0
EUW1_6876157167',17,0,1,12,1,354,29863,32172,10,0,340,25276,28433,1
EUW1_6876111564',19,0,1,3,1,397,30891,30237,7,0,335,24202,27040,1
EUW1_6876023270',13,0,0,15,0,288,26802,29554,16,2,368,30797,32585,1
EUW1_6875571955',4,0,0,11,1,340,23511,29048,12,1,349,26359,31102,0
